ID Detailed Occupation,Detailed Occupation,ID Year,Year,ID Workforce Status,Workforce Status,Total Population,Total Population MOE Appx,Average Wage,Average Wage Appx MOE,yocpop RCA,Record Count,Slug Detailed Occupation,CIP2,ID CIP2
"273091","Interpreters and translators",2018,"2018","true","true",1124,823.1068860251825,42925.655693950175,26148.38038961113,0.48326331268546274,60,"interpreters-and-translators","Engineering","14"
"472150","Pipelayers, plumbers, pipefitters, & steamfitters",2014,"2014","true","true",2520,1232.4548367012987,42907.58015873016,13089.958045497271,0.21069232431535942,109,"pipelayers-plumbers-pipefitters-steamfitters","Engineering","14"
"519071","Jewelers & precious stone & metal workers",2014,"2014","true","true",367,470.3349003446798,42820.512261580385,21457.26892147971,0.48470708434446425,9,"jewelers-precious-stone-metal-workers","Engineering","14"
"212099","Religious workers, all other",2014,"2014","true","true",1077,805.7139706554101,42815.909935004645,25935.315467936423,0.5170460228878694,52,"religious-workers-all-other","Engineering","14"
"434XXX","Correspondence clerks & order clerks",2018,"2018","true","true",932,749.5167147778039,42753.30042918455,21396.640631723847,0.2538834268781934,45,"correspondence-clerks-order-clerks","Engineering","14"
"351012","Firstline supervisors of food preparation & serving workers",2019,"2019","true","true",2742,1285.5958037735068,42724.692560175055,22283.157996942624,0.16464090930146813,125,"firstline-supervisors-of-food-preparation-serving-workers","Engineering","14"
"472031","Carpenters",2014,"2014","true","true",5034,1741.9004955719456,42672.891537544696,12026.534774689839,0.22608388381914415,229,"carpenters","Engineering","14"
"472040","Carpet, floor, & tile installers & finishers",2020,"2020","true","true",628,615.2528873734578,42672.74522292994,30951.269144581653,0.18739282331109758,23,"carpet-floor-tile-installers-finishers","Engineering","14"
"319096","Veterinary assistants & laboratory animal caretakers",2014,"2014","true","true",168,318.22121662634083,42637.791666666664,53422.47505290734,0.15134924795403715,9,"veterinary-assistants-laboratory-animal-caretakers","Engineering","14"
"395012","Hairdressers, hairstylists, & cosmetologists",2020,"2020","true","true",620,611.3215352587271,42552.033870967745,43791.52092781648,0.03676445097027618,25,"hairdressers-hairstylists-cosmetologists","Engineering","14"
"371012","Firstline supervisors of landscaping, lawn service, & groundskeeping workers",2015,"2015","true","true",579,590.7627903545948,42526.466321243526,20372.263386690378,0.17601740962861237,32,"firstline-supervisors-of-landscaping-lawn-service-groundskeeping-workers","Engineering","14"
"434XXX","Correspondence clerks & order clerks",2019,"2019","true","true",1014,781.7938379151431,42514.94970414201,19987.254987670556,0.2793555053286232,46,"correspondence-clerks-order-clerks","Engineering","14"
"4740XX","Other construction and related workers",2018,"2018","true","true",402,492.2516545791919,42507.435323383084,36208.775484663514,0.29927491186040117,19,"other-construction-and-related-workers","Engineering","14"
"472140","Painters & paperhangers",2017,"2017","true","true",2280,1172.2998976477757,42500.72719298246,21505.97654406128,0.18559610974612423,89,"painters-paperhangers","Engineering","14"
"472140","Painters & paperhangers",2018,"2018","true","true",2124,1131.4851057428646,42472.07721280603,21921.06666328161,0.1676523043090232,82,"painters-paperhangers","Engineering","14"
"472040","Carpet, floor, & tile installers & finishers",2015,"2015","true","true",537,568.9329147438114,42395.77281191806,26163.02323069778,0.17674026205971316,21,"carpet-floor-tile-installers-finishers","Engineering","14"
"439022","Word processors & typists",2017,"2017","true","true",2050,1111.6001139797622,42382.4756097561,31084.26023029653,0.24313462668010433,110,"word-processors-typists","Engineering","14"
"472140","Painters & paperhangers",2020,"2020","true","true",2184,1147.3551680444768,42363.15338827839,21839.98592141582,0.1659443106425843,77,"painters-paperhangers","Engineering","14"
"519111","Packaging & filling machine operators & tenders",2014,"2014","true","true",598,600.3774857354889,42357.09030100334,41087.047890154805,0.08727718139878037,26,"packaging-filling-machine-operators-tenders","Engineering","14"
"393010","Gaming services workers",2017,"2017","true","true",1049,795.1716961479989,42347.308865586274,21532.695791539834,0.36654333412138457,41,"gaming-services-workers","Engineering","14"
"319011","Massage therapists",2014,"2014","true","true",311,432.96666219262033,42262.45337620579,110249.67053556573,0.10898625111594235,21,"massage-therapists","Engineering","14"
"399032","Recreation workers",2020,"2020","true","true",1047,794.4134082907492,42240.36867239732,34322.937610903384,0.17079959189487623,53,"recreation-workers","Engineering","14"
"272099","Entertainers & performers, sports & related workers, all other",2016,"2016","true","true",279,410.0874040473847,42203.87455197133,69176.34562936898,0.35221404867180517,14,"entertainers-performers-sports-related-workers-all-other","Engineering","14"
"372021","Pest control workers",2018,"2018","true","true",667,634.0692310936079,42172.440779610195,24233.450712334285,0.3082006228470877,29,"pest-control-workers","Engineering","14"
"432021","Telephone operators",2020,"2020","true","true",123,272.28714243333894,42168.51219512195,62526.81798580967,0.1143376779860727,6,"telephone-operators","Engineering","14"
"439061","Office clerks, general",2015,"2015","true","true",5696,1852.8950554429807,42108.90396769663,14968.177086237807,0.1719579399346518,282,"office-clerks-general","Engineering","14"
"515112","Printing press operators",2019,"2019","true","true",1119,821.2741514091232,42102.34852546917,20956.987215626006,0.2313605134942682,43,"printing-press-operators","Engineering","14"
"537065","Stockers and order fillers",2020,"2020","true","true",9446,2386.0793977097696,42081.86078763498,13629.277875740136,0.1903330332611366,387,"stockers-and-order-fillers","Engineering","14"
"537064","Packers & packagers, hand",2016,"2016","true","true",1461,938.4207744684968,41998.33059548255,26130.578970137085,0.11477657633075358,56,"packers-packagers-hand","Engineering","14"
"419041","Telemarketers",2014,"2014","true","true",379,477.96242918376294,41958.48548812665,80136.2655347868,0.14595492901410254,17,"telemarketers","Engineering","14"
"339030","Security guards & gaming surveillance officers",2014,"2014","true","true",6238,1939.043284350855,41941.87431869189,15301.847442634287,0.23717452640140987,286,"security-guards-gaming-surveillance-officers","Engineering","14"
"434XXX","Correspondence clerks & order clerks",2015,"2015","true","true",623,612.7986581442397,41913.813804173355,19697.468528884598,0.17995533561788712,35,"correspondence-clerks-order-clerks","Engineering","14"
"432021","Telephone operators",2019,"2019","true","true",120,268.94607152842104,41893.14166666667,62530.54990993491,0.10913509328209459,6,"telephone-operators","Engineering","14"
"537064","Packers & packagers, hand",2018,"2018","true","true",1961,1087.2029588512883,41854.3059663437,27829.11410350677,0.14022405614984645,73,"packers-packagers-hand","Engineering","14"
"533030","Driver/sales workers & truck drivers",2016,"2016","true","true",16054,3110.581814278377,41846.991217142146,7058.745110873115,0.18459908846177978,626,"driversales-workers-truck-drivers","Engineering","14"
"472040","Carpet, floor, & tile installers & finishers",2019,"2019","true","true",539,569.9914583247485,41789.31354359926,37916.52519912144,0.16119107923358075,23,"carpet-floor-tile-installers-finishers","Engineering","14"
"339030","Security guards & gaming surveillance officers",2020,"2020","true","true",7713,2156.13090628274,41761.22312978089,10073.227813039395,0.2572859978123859,323,"security-guards-gaming-surveillance-officers","Engineering","14"
"472040","Carpet, floor, & tile installers & finishers",2016,"2016","true","true",531,565.7456199418143,41737.254237288136,34835.25321860867,0.16757422642791797,22,"carpet-floor-tile-installers-finishers","Engineering","14"
"291031","Dietitians & nutritionists",2018,"2018","true","true",308,430.8733732275905,41728.19805194805,38753.619645172636,0.11051100859519594,13,"dietitians-nutritionists","Engineering","14"
"536030","Transportation service attendants",2019,"2019","true","true",254,391.2832372539185,41651.86614173228,57288.637513197566,0.0825443301872762,13,"transportation-service-attendants","Engineering","14"
"339030","Security guards & gaming surveillance officers",2019,"2019","true","true",7707,2155.2918624868207,41647.64837161022,12236.22838366547,0.2623207522767091,331,"security-guards-gaming-surveillance-officers","Engineering","14"
"272022","Coaches and scouts",2018,"2018","true","true",2384,1198.7381371931647,41647.36619127517,28434.472792725912,0.3993523324632076,123,"coaches-and-scouts","Engineering","14"
"537051","Industrial truck & tractor operators",2020,"2020","true","true",1719,1017.911869907765,41636.312390924955,16151.175858488996,0.09215181523654137,64,"industrial-truck-tractor-operators","Engineering","14"
"339091","Crossing guards",2020,"2020","true","true",445,517.9097801061133,41619.17752808989,31922.30110848885,0.26632624848681746,14,"crossing-guards","Engineering","14"
"537065","Stockers and order fillers",2018,"2018","true","true",8220,2225.8627735166488,41603.289659367394,14423.559209828687,0.17381883869323897,372,"stockers-and-order-fillers","Engineering","14"
"37201X","Janitors & building cleaners",2020,"2020","true","true",11639,2648.5949185272357,41590.37107998969,8666.499343581629,0.16130850358263674,477,"janitors-building-cleaners","Engineering","14"
"435081","Stock clerks & order fillers",2017,"2017","true","true",7152,2076.240571795972,41578.76607941835,14871.500852604295,0.15709688684968318,330,"stock-clerks-order-fillers","Engineering","14"
"537081","Refuse & recyclable material collectors",2020,"2020","true","true",308,430.87338211206304,41566.13311688312,50378.651688556616,0.11420157628508106,20,"refuse-recyclable-material-collectors","Engineering","14"
"319096","Veterinary assistants & laboratory animal caretakers",2015,"2015","true","true",275,407.1370959865939,41550.40363636363,35865.63875768668,0.2308020277372817,12,"veterinary-assistants-laboratory-animal-caretakers","Engineering","14"
"517011","Cabinetmakers & bench carpenters",2014,"2014","true","true",240,380.3470017324099,41544.07083333333,28599.633536955873,0.20010023556758447,14,"cabinetmakers-bench-carpenters","Engineering","14"
"433011","Bill & account collectors",2020,"2020","true","true",1079,806.4619847342677,41526.68303985171,16628.61811913327,0.24707524076639323,27,"bill-account-collectors","Engineering","14"
"212099","Religious workers, all other",2015,"2015","true","true",1086,809.0734862470377,41519.96777163904,25369.16075028474,0.5269482113335991,53,"religious-workers-all-other","Engineering","14"
"472231","Solar photovoltaic installers",2020,"2020","true","true",200,347.2077923821756,41519.37,26171.853362889764,0.4846105078244855,11,"solar-photovoltaic-installers","Engineering","14"
"439051","Mail clerks & mail machine operators, except postal service",2019,"2019","true","true",383,480.4780824822029,41477.82506527415,30578.587088548084,0.17162815445001176,15,"mail-clerks-mail-machine-operators-except-postal-service","Engineering","14"
"492097","Electronic home entertainment equipment installers & repairers",2014,"2014","true","true",795,692.2405825418468,41325.41635220126,23728.37149764459,0.6689870038469934,29,"electronic-home-entertainment-equipment-installers-repairers","Engineering","14"
"434XXX","Correspondence clerks & order clerks",2017,"2017","true","true",846,714.0993835248624,41280.325059101655,21772.55506823836,0.2377600664670688,39,"correspondence-clerks-order-clerks","Engineering","14"
"517011","Cabinetmakers & bench carpenters",2020,"2020","true","true",330,445.9962890519506,41270.95757575757,25479.604303266784,0.24014155982784885,9,"cabinetmakers-bench-carpenters","Engineering","14"
"516050","Tailors, dressmakers, & sewers",2014,"2014","true","true",493,545.1266732170799,41265.533468559835,38522.96818817101,0.3296198754050942,23,"tailors-dressmakers-sewers","Engineering","14"
"519195","Molders, shapers, & casters, except metal & plastic",2020,"2020","true","true",215,359.99268299276883,41259.94418604651,55510.4917156489,0.2883495710488504,11,"molders-shapers-casters-except-metal-plastic","Engineering","14"
"536030","Transportation service attendants",2020,"2020","true","true",282,412.28629616439014,41167.085106382976,54168.485405348336,0.0893698207069018,14,"transportation-service-attendants","Engineering","14"
"51609X","Miscellaneous textile, apparel, & furnishings workers except upholsterers",2019,"2019","true","true",159,309.580135984472,41071.377358490565,54901.038704685976,0.29051087401341835,8,"miscellaneous-textile-apparel-furnishings-workers-except-upholsterers","Engineering","14"
"517011","Cabinetmakers & bench carpenters",2015,"2015","true","true",180,329.39024185773934,41063.933333333334,39484.63838381658,0.15360519138595818,12,"cabinetmakers-bench-carpenters","Engineering","14"
"312020","Physical therapist assistants & aides",2016,"2016","true","true",118,266.695433981219,41052.4406779661,63137.244235678714,0.05296859073132992,6,"physical-therapist-assistants-aides","Engineering","14"
"319092","Medical assistants",2020,"2020","true","true",1704,1013.4610390444985,41013.63615023474,24892.04222715184,0.10349360009205266,72,"medical-assistants","Engineering","14"
